"start";"end";"SurveyDate";"Distance";"Stream";"Type";"Quantity";"Species";"ReddStatus";"CarcassLocation";"Predation";"AdiposeFin";"Length_in";"Width_in";"Spawned";"CarcassAge";"Sex";"LifeStage";"Notes";"Location";"Location_latitude";"Location_longitude";"Location_altitude";"Location_precision";"Initials";"id";"uuid";"submission_time";"validation_status";"notes";"status";"submitted_by";"_version__";"tags";"index"
"2023-11-07T11:41:00.181-08:00";"2023-11-07T11:43:23.912-08:00";"2023-11-07";"1225";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711149 -122.37446 18.91134262084961 5.934102734442761";"47.711149";"-122.37446";"18.91134262084961";"5.934102734442761";"JD";"285658858";"69623adb-5705-42e2-9f46-703146ef4062";"2023-11-07T19:43:25";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"181"
"2023-11-07T11:43:23.938-08:00";"2023-11-07T11:43:48.593-08:00";"2023-11-07";"1225";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711133 -122.374433 17.83102041017264 7.632697458597648";"47.711133";"-122.374433";"17.83102041017264";"7.632697458597648";"JD";"285658921";"1b400296-18cc-489f-bfe3-b4b1f382d246";"2023-11-07T19:43:49";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"182"
"2023-11-07T10:58:58.985-08:00";"2023-11-07T11:47:32.567-08:00";"2023-11-07";"230";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"22.5";"5";"Unspawned";"Greater than 24 hours";"Female";"Adult";"";"";"";"";"";"";"Eas";"285659768";"3c80eca4-35d8-4361-b59b-25f5068856f2";"2023-11-07T19:47:33";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"183"
"2023-11-07T11:02:11.022-08:00";"2023-11-07T11:47:56.606-08:00";"2023-11-07";"1300";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"";"";"";"";"";"Ph";"285659884";"ce933835-4894-4699-aea7-afaa17b7a3a3";"2023-11-07T19:48:02";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"184"
"2023-11-07T11:47:56.643-08:00";"2023-11-07T11:51:12.424-08:00";"2023-11-07";"1400";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"PH";"285660377";"1b39f0ca-e2a7-4680-a18a-cb8002d529e9";"2023-11-07T19:51:14";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"185"
"2023-11-07T11:43:48.612-08:00";"2023-11-07T18:38:14.970-08:00";"2023-11-07";"1380";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"Mating behavior. SLF 07NOV2023 dropping inaccurate location and corrected stream from Venema to Piper's (1380 does not exist in Venema)";"";"";"";"";"";"JD";"285660449";"030ea085-2df5-465a-9fa7-0d7d87b574b8";"2023-11-07T19:51:44";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"186"
"2023-11-07T11:51:43.668-08:00";"2023-11-07T11:52:10.339-08:00";"2023-11-07";"1280";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.710877 -122.373755 -63.563663427717984 13.743177021467304";"47.710877";"-122.373755";"-63.563663427717984";"13.743177021467304";"JD";"285660505";"2a9c54b3-ea11-4573-8289-cc19528c8478";"2023-11-07T19:52:10";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"187"
"2023-11-07T11:51:12.457-08:00";"2023-11-07T11:52:25.217-08:00";"2023-11-07";"1400";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"";"";"";"";"";"Ph";"285660563";"6d2443f8-69a5-4f24-83ab-e5efdee12bbe";"2023-11-07T19:52:26";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"188"
"2023-11-07T11:52:10.362-08:00";"2023-11-07T11:52:49.756-08:00";"2023-11-07";"1375";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711259 -122.373814 11.30282211303711 7.626123569943978";"47.711259";"-122.373814";"11.30282211303711";"7.626123569943978";"JD";"285660650";"ea76733a-c7a0-421e-b37a-c669abdfff42";"2023-11-07T19:52:50";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"189"
"2023-11-07T11:52:49.777-08:00";"2023-11-07T11:53:33.197-08:00";"2023-11-07";"1375";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.71096 -122.373733 18.47274404298514 8.868297254672424";"47.71096";"-122.373733";"18.47274404298514";"8.868297254672424";"JD";"285660889";"79f1e1b8-c25a-42f9-8616-0dc8b600ddb5";"2023-11-07T19:53:34";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"190"
"2023-11-07T10:58:45.018-08:00";"2023-11-07T10:59:25.309-08:00";"2023-11-07";"706";"Piper's Creek";"Live";"1";"Resident Cutthroat";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"47.71159 -122.37658 9.473893334229786 26.024030531781847";"47.71159";"-122.37658";"9.473893334229786";"26.024030531781847";"JD";"285661754";"596c9135-fb14-4989-85f6-c0ce86729759";"2023-11-07T19:56:45";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"191"
"2023-11-07T11:53:33.217-08:00";"2023-11-07T11:59:14.549-08:00";"2023-11-07";"1550";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711355 -122.373371 15.61291128396988 7.240691563662994";"47.711355";"-122.373371";"15.61291128396988";"7.240691563662994";"Lee";"285662360";"f380bc67-077d-40ce-b3df-3f4159c0755c";"2023-11-07T19:59:15";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"192"
"2023-11-07T11:59:14.576-08:00";"2023-11-07T11:59:54.856-08:00";"2023-11-07";"1550";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"47.711155 -122.373312 17.36019515991211 10.613389779308042";"47.711155";"-122.373312";"17.36019515991211";"10.613389779308042";"Lee";"285662498";"c24223da-7e49-417e-93e9-1d5e58d81086";"2023-11-07T19:59:55";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"193"
"2023-11-07T11:59:54.877-08:00";"2023-11-07T12:04:06.868-08:00";"2023-11-07";"1625";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711271 -122.373331 -1.8989295428618789 6.827718531415843";"47.711271";"-122.373331";"-1.8989295428618789";"6.827718531415843";"Lee";"285663474";"a63994e8-fa6b-4eb6-939f-4bc46b0f2488";"2023-11-07T20:04:08";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"194"
"2023-11-07T12:04:06.894-08:00";"2023-11-07T12:04:39.958-08:00";"2023-11-07";"1625";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711008 -122.373077 16.56417465209961 7.93703217553832";"47.711008";"-122.373077";"16.56417465209961";"7.93703217553832";"Lee";"285663630";"965e4fa4-7071-436c-9bad-aeefd2faa84d";"2023-11-07T20:04:40";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"195"
"2023-11-07T11:47:32.592-08:00";"2023-11-07T12:05:43.361-08:00";"2023-11-07";"600";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Predation";"";"29";"6";"Spawned";"Greater than 24 hours";"Male";"Adult";"";"";"";"";"";"";"EAS";"285663898";"7dc0dfac-cb36-42f8-a6be-bb03aaab5fd0";"2023-11-07T20:05:44";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"196"
"2023-11-07T12:04:39.978-08:00";"2023-11-07T17:42:28.647-08:00";"2023-11-07";"1700";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"SLF 07NOV2023 dropping inaccurate location";"";"";"";"";"";"Lee";"285663949";"59f3a446-6618-4e84-a494-82b8122118df";"2023-11-07T20:06:03";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"197"
"2023-11-07T12:13:11.093-08:00";"2023-11-07T12:14:18.638-08:00";"2023-11-07";"1850";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"47.710952 -122.372291 16.76626587100327 18.963856922221648";"47.710952";"-122.372291";"16.76626587100327";"18.963856922221648";"JD";"285665666";"b1975b63-999c-4e68-9c84-4c0d6f4296a7";"2023-11-07T20:14:19";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"198"
"2023-11-07T12:14:18.667-08:00";"2023-11-07T12:14:50.833-08:00";"2023-11-07";"1900";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711205 -122.372202 13.52501637972245 13.32716310870143";"47.711205";"-122.372202";"13.52501637972245";"13.32716310870143";"JD";"285665740";"323476af-cd14-4f25-bc18-339826bbf38d";"2023-11-07T20:14:51";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"199"
"2023-11-07T12:14:50.858-08:00";"2023-11-07T12:15:53.634-08:00";"2023-11-07";"1900";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711031 -122.372237 15.54263905249536 20.855185142653028";"47.711031";"-122.372237";"15.54263905249536";"20.855185142653028";"JD";"285665899";"8dea4e90-a0e7-4cbe-927c-d159259950fc";"2023-11-07T20:15:55";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"200"
"2023-11-07T11:39:06.854-08:00";"2023-11-07T17:28:48.933-08:00";"2023-11-07";"890";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"28.5";"6";"Partially spawned";"1-12 hours";"Male";"Adult";"Very fresh, sushi grade! SLF 07NOV2023 dropping inaccurate location";"47.715036 -122.424517 9.57302474975586 5880";"47.715036";"-122.424517";"9.57302474975586";"5880";"BMc";"285666125";"4ddcd825-2983-4dee-be5d-a4633a177238";"2023-11-07T20:17:20";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"201"
"2023-11-07T12:06:01.781-08:00";"2023-11-07T12:18:34.154-08:00";"2023-11-07";"2000";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.710927 -122.371941 16.094978276640177 4.894769489347163";"47.710927";"-122.371941";"16.094978276640177";"4.894769489347163";"Lee";"285666409";"89ed3c03-ffc3-42f8-bf3c-d318fe234382";"2023-11-07T20:18:35";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"202"
"2023-11-07T12:17:18.710-08:00";"2023-11-07T12:19:20.099-08:00";"2023-11-07";"880";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Eye loss only";"";"26.5";"6";"Unspawned";"1-12 hours";"Male";"Adult";"";"47.71144 -122.375753 11.812191335484385 6.687964849536791";"47.71144";"-122.375753";"11.812191335484385";"6.687964849536791";"BMc";"285666559";"d86f7df2-392b-48d6-8792-81a95e6747ef";"2023-11-07T20:19:21";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"203"
"2023-11-07T11:42:01.278-08:00";"2023-11-07T12:26:26.981-08:00";"2023-11-07";"1080";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Unknown";"";"27.5";"7";"Unknown";"Greater than 24 hours";"Male";"Adult";"";"47.711425 -122.375098 -9.5870361328125 14.744999885559082";"47.711425";"-122.375098";"-9.5870361328125";"14.744999885559082";"LM";"285667956";"bced20ea-6880-4f42-a66b-55df88661fb1";"2023-11-07T20:26:50";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"204"
"2023-11-07T12:26:27.017-08:00";"2023-11-07T12:31:55.031-08:00";"2023-11-07";"1175";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Predation";"";"20";"5";"Unknown";"12-24 hours";"Female";"Adult";"";"47.711297 -122.374763 7.86810302734375 15.267999649047852";"47.711297";"-122.374763";"7.86810302734375";"15.267999649047852";"LM";"285668722";"c479d27b-e5e2-4213-9e66-4573e21feb6d";"2023-11-07T20:31:56";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"205"
"2023-11-07T12:19:20.115-08:00";"2023-11-07T17:43:02.546-08:00";"2023-11-07";"1350";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Predation";"";"26";"6";"Unknown";"1-12 hours";"Male";"Adult";"Coyote or raccoon predation. SLF 07NOV2023 dropping inaccurate location";"";"";"";"";"";"BMc";"285669817";"3250f41b-904e-4e28-a76f-292461e9bac9";"2023-11-07T20:40:21";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"206"
"2023-11-07T11:08:25.046-08:00";"2023-11-07T13:06:58.316-08:00";"2023-11-07";"290";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"South channel to beaver dam 3";"47.711489 -122.378343 -14.93914794921875 32.777000427246094";"47.711489";"-122.378343";"-14.93914794921875";"32.777000427246094";"DK";"285674763";"3587b1ed-2b5f-4736-834a-5cab86dfdc29";"2023-11-07T21:07:09";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"207"
"2023-11-07T13:06:58.389-08:00";"2023-11-07T13:07:47.196-08:00";"2023-11-07";"290";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"South channel too beaver dam 3";"47.71154 -122.378393 -20.707244873046875 11.829999923706055";"47.71154";"-122.378393";"-20.707244873046875";"11.829999923706055";"DK";"285674890";"02b325bf-88a8-4181-b7f2-9b3c049d2f30";"2023-11-07T21:07:51";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"208"
"2023-11-11T09:31:16.404-08:00";"2023-11-11T09:32:59.794-08:00";"2023-11-11";"0";"Piper's Creek";"Dead";"";"Chum";"";"On creek bank";"Eye loss only";"";"";"";"Unknown";"Greater than 24 hours";"Male";"Adult";"";"47.71183 -122.380026 40.10000228881836 26.933000564575195";"47.71183";"-122.380026";"40.10000228881836";"26.933000564575195";"SF";"286775242";"a8606c3c-cb40-4176-ae7c-0186a47a2db1";"2023-11-11T17:32:59";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"209"
"2023-11-11T09:03:55.278-08:00";"2023-11-14T21:59:51.348-08:00";"2023-11-11";"10";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"14NOV2023 SLF dropped inaccurate location - fish was not in parking lot";"";"";"";"";"";"ET";"286775317";"f47672b4-3f7b-44c5-a1fa-7565f3b0f178";"2023-11-11T17:33:31";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"210"
"2023-11-11T09:33:30.552-08:00";"2023-11-11T09:34:07.940-08:00";"2023-11-11";"10";"Piper's Creek";"Live";"3";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711979 -122.379336 8.949153900146484 7.1468328241213435";"47.711979";"-122.379336";"8.949153900146484";"7.1468328241213435";"ET";"286775413";"3d8a598e-80cc-450a-9cd8-5c5e2aa780b2";"2023-11-11T17:34:08";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"211"
"2023-11-11T09:34:07.958-08:00";"2023-11-11T09:36:02.511-08:00";"2023-11-11";"10";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"47.71183 -122.379436 -1.0669159889221191 86.85426472242571";"47.71183";"-122.379436";"-1.0669159889221191";"86.85426472242571";"ET";"286775803";"b58ccd3e-e65b-4378-96ae-66f449f5bdd5";"2023-11-11T17:36:03";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"212"
"2023-11-07T12:05:43.391-08:00";"2023-11-11T09:36:58.228-08:00";"2023-11-11";"0";"Piper's Creek";"Dead";"";"Chum";"";"Outside of creek";"Predation";"";"23.5";"5.25";"Unknown";"Greater than 24 hours";"Female";"Adult";"";"";"";"";"";"";"EAS";"286775937";"23c18c4e-452f-4f83-9876-c12c9c8ba80a";"2023-11-11T17:36:59";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"213"
"2023-11-11T09:36:02.535-08:00";"2023-11-11T09:40:01.146-08:00";"2023-11-11";"55";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711849 -122.379449 6.953070182353258 4.8096245201472705";"47.711849";"-122.379449";"6.953070182353258";"4.8096245201472705";"ET";"286776387";"f0ccea5e-53c8-47a2-b4f2-98499bd1fcdc";"2023-11-11T17:40:02";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"214"
"2023-11-11T09:36:58.241-08:00";"2023-11-11T09:40:05.316-08:00";"2023-11-11";"0";"Piper's Creek";"Dead";"";"Chum";"";"Outside of creek";"Unknown";"";"23";"5";"Unknown";"Greater than 24 hours";"Female";"Adult";"";"";"";"";"";"";"EAS";"286776403";"4be745ca-9a49-4a73-9001-a6e484bde932";"2023-11-11T17:40:06";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"215"
"2023-11-11T09:40:01.170-08:00";"2023-11-11T09:40:27.550-08:00";"2023-11-11";"55";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.71186 -122.3792 8.611202239990234 6.1431767452928225";"47.71186";"-122.3792";"8.611202239990234";"6.1431767452928225";"ET";"286776447";"fa4d8660-6deb-4b94-b140-2a0fee508312";"2023-11-11T17:40:28";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"216"
"2023-11-11T09:40:27.568-08:00";"2023-11-11T09:40:58.632-08:00";"2023-11-11";"3";"Piper's Creek";"Live";"3";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"47.711852 -122.37929 8.733120019547641 5.675815366533291";"47.711852";"-122.37929";"8.733120019547641";"5.675815366533291";"ET";"286776493";"f7449247-8b6e-496f-acba-1dce07d064f2";"2023-11-11T17:40:59";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"217"
"2023-11-11T09:13:28.979-08:00";"2023-11-11T09:42:10.277-08:00";"2023-11-11";"75";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711969 -122.379477 7.03945879339574 25.552500658995992";"47.711969";"-122.379477";"7.03945879339574";"25.552500658995992";"ML";"286776622";"57d46a5a-d680-4bdb-a05f-2f0f5948ba2c";"2023-11-11T17:42:11";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"218"
"2023-11-11T09:32:59.844-08:00";"2023-11-11T09:42:46.672-08:00";"2023-11-11";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Predation";"";"23";"4.5";"Unknown";"Greater than 24 hours";"Female";"Adult";"";"47.71077 -122.380478 34.90593447846691 8.218000411987305";"47.71077";"-122.380478";"34.90593447846691";"8.218000411987305";"Sf";"286776735";"c1601db3-8154-4fe1-8dd7-35ab0828df90";"2023-11-11T17:42:47";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"219"
"2023-11-11T09:42:10.322-08:00";"2023-11-11T09:42:49.566-08:00";"2023-11-11";"75";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"47.71198 -122.379177 6.976144205711853 22.974094947390025";"47.71198";"-122.379177";"6.976144205711853";"22.974094947390025";"ML";"286776753";"4dd00142-9941-4ceb-ade1-8cb51683c6d6";"2023-11-11T17:42:50";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"220"
"2023-11-11T09:40:58.666-08:00";"2023-11-11T09:42:57.078-08:00";"2023-11-11";"85";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.71175 -122.378985 11.467372949235141 4.9795420709631495";"47.71175";"-122.378985";"11.467372949235141";"4.9795420709631495";"ET";"286776782";"db7fbe9d-8ba5-4e3b-bf19-a998a74c3227";"2023-11-11T17:42:57";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"221"
"2023-11-11T09:42:57.103-08:00";"2023-11-11T09:44:44.874-08:00";"2023-11-11";"55";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711806 -122.378993 8.98794174194336 4.216651945655097";"47.711806";"-122.378993";"8.98794174194336";"4.216651945655097";"ET";"286777157";"02d4e4c6-457d-4f75-8013-2d57f5bc8b17";"2023-11-11T17:44:45";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"222"
"2023-11-11T09:42:46.716-08:00";"2023-11-11T09:44:59.384-08:00";"2023-11-11";"0";"Piper's Creek";"Dead";"";"Coho";"";"On creek bank";"Eye loss only";"";"18";"4.5";"Partially spawned";"Greater than 24 hours";"Male";"Adult";"";"47.71079 -122.38044 34.2515408512976 8.019000053405762";"47.71079";"-122.38044";"34.2515408512976";"8.019000053405762";"Sf";"286777187";"d7aa0f95-53b5-4f70-9478-eb5ffb0c4d11";"2023-11-11T17:44:59";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"223"
"2023-11-11T09:40:05.346-08:00";"2023-11-11T09:45:05.922-08:00";"2023-11-11";"0";"Piper's Creek";"Dead";"";"Chum";"";"On creek bank";"Predation";"";"23";"5";"Unknown";"Greater than 24 hours";"Female";"Adult";"";"";"";"";"";"";"EAS";"286777198";"ea5f2e25-9a69-42fb-a910-0fd3df321476";"2023-11-11T17:45:06";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"224"
"2023-11-11T09:44:44.895-08:00";"2023-11-11T09:45:18.806-08:00";"2023-11-11";"100";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"47.711732 -122.378923 7.015126804821193 4.8066629092474695";"47.711732";"-122.378923";"7.015126804821193";"4.8066629092474695";"ET";"286777214";"e325e7b6-3355-482b-90ef-8adc69537c78";"2023-11-11T17:45:19";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"225"
"2023-11-11T09:45:18.825-08:00";"2023-11-11T09:46:20.190-08:00";"2023-11-11";"100";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711769 -122.378898 3.3583641052246094 3.5355339059327373";"47.711769";"-122.378898";"3.3583641052246094";"3.5355339059327373";"ET";"286777331";"7e36b1a9-b44a-47bf-bf0c-39741a8e0d0d";"2023-11-11T17:46:21";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"226"
"2023-11-11T09:44:59.428-08:00";"2023-11-11T09:47:04.822-08:00";"2023-11-11";"0";"Piper's Creek";"Live";"1";"Unknown";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"47.71082 -122.380649 7.439956234727028 5.421000003814697";"47.71082";"-122.380649";"7.439956234727028";"5.421000003814697";"Sf";"286777456";"494419bf-a559-4546-8ce7-b2720c76dd8f";"2023-11-11T17:47:05";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"227"
"2023-11-11T09:45:05.963-08:00";"2023-11-11T09:47:20.073-08:00";"2023-11-11";"0";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"";"";"";"";"";"EAS";"286777503";"f2f3074f-7c8b-4725-92ac-989028f16769";"2023-11-11T17:47:21";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"228"
"2023-11-11T09:47:20.097-08:00";"2023-11-11T09:48:42.886-08:00";"2023-11-11";"0";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"";"";"";"";"";"EAS";"286777721";"ee823405-ad9a-4074-bc96-04ee07b82e5d";"2023-11-11T17:48:43";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"229"
"2023-11-11T09:46:20.220-08:00";"2023-11-11T09:49:59.074-08:00";"2023-11-11";"200";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.71186 -122.378824 -3.386289358139038 35.001251269869066";"47.71186";"-122.378824";"-3.386289358139038";"35.001251269869066";"ET";"286777952";"973b9830-8242-4f14-afe7-29d3a7b58319";"2023-11-11T17:50:00";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"230"
"2023-11-11T09:49:59.104-08:00";"2023-11-11T09:51:02.467-08:00";"2023-11-11";"205";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711728 -122.378599 -3.422602653503418 61.51418574802736";"47.711728";"-122.378599";"-3.422602653503418";"61.51418574802736";"ET";"286778170";"86ea94bf-1c1a-4933-9fb4-d9f77f8788dd";"2023-11-11T17:51:04";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"231"
"2023-11-11T09:47:04.878-08:00";"2023-11-11T09:51:11.743-08:00";"2023-11-11";"0";"Piper's Creek";"Dead";"";"Chum";"";"On creek bank";"Eye loss only";"";"";"";"Unspawned";"Greater than 24 hours";"Male";"Adult";"";"47.711108 -122.380211 35.22753493517493 28.527000427246094";"47.711108";"-122.380211";"35.22753493517493";"28.527000427246094";"Sf";"286778183";"6977c644-e8ee-4ba3-8781-6a1787e07171";"2023-11-11T17:51:11";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"232"
"2023-11-11T09:51:11.796-08:00";"2023-11-11T09:51:48.945-08:00";"2023-11-11";"0";"Piper's Creek";"Dead";"";"Chum";"";"On creek bank";"Predation";"";"";"";"Unknown";"Greater than 24 hours";"Male";"Adult";"";"";"";"";"";"";"Sf";"286778259";"4b47bb97-4de3-4c2b-ba84-9443614c81c2";"2023-11-11T17:51:48";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"233"
